construct,genotype,mouse_id,session_nr,block_nr,trial_nr,trialtype,UR norm,validity,CR onset,CR peakamp,CR peaktime,CR hp amp,CR hp time,ISI peakamp,ISI peaktime,ISI hp amp,ISI hp time,Amp at time X,No peaks CR,No peaks ISI,FFT
c57bl6cage,ce,2711,2,10,11,csonly_280ms,0.797,invalid,,,,,,-0.08,599,-0.081,600,-0.244,0,22,
c57bl6cage,ce,2711,2,11,11,csonly_280ms,0.797,valid,,,,,,-0.019,525,-0.021,520,-0.033,0,21,
c57bl6cage,ce,2711,2,12,11,csonly_280ms,0.797,invalid,,,,,,-0.007,1375,-0.009,1270,-0.034,0,22,
c57bl6cage,ce,2711,2,13,11,csonly_280ms,0.797,valid,,,,,,-0.023,1105,-0.024,540,-0.037,0,15,
c57bl6cage,ce,2711,2,14,11,csonly_280ms,0.797,valid,,,,,,-0.019,545,-0.02,510,-0.045,0,17,
c57bl6cage,ce,2711,2,15,11,csonly_280ms,0.797,valid,,,,,,,,-0.029,510,-0.029,0,0,
c57bl6cage,ce,2711,2,16,11,csonly_280ms,0.797,valid,,,,,,0.019,935,0.017,930,-0.008,0,17,
c57bl6cage,ce,2711,2,17,11,csonly_280ms,0.797,valid,,,,,,-0.016,535,-0.017,530,-0.017,0,17,
c57bl6cage,ce,2711,2,18,11,csonly_280ms,0.797,valid,,,,,,-0.015,1450,-0.015,1450,-0.028,0,8,
c57bl6cage,ce,2711,2,19,11,csonly_280ms,0.797,valid,,,,,,-0.017,545,-0.019,520,-0.019,0,18,
c57bl6cage,ce,2711,2,20,11,csonly_280ms,0.797,valid,,,,,,0.062,585,0.06,580,-0.053,0,15,
c57bl6cage,ce,2711,3,1,11,csonly_280ms,0.614,valid,,,,,,-0.041,625,-0.043,510,-0.06,0,2,
c57bl6cage,ce,2711,3,2,11,csonly_280ms,0.614,invalid,510,0.489,1385,0.487,1380,0.489,1385,0.487,1380,0.194,21,21,246.9
c57bl6cage,ce,2711,3,3,11,csonly_280ms,0.614,invalid,,,,,,-0.09,525,-0.092,520,-0.19,0,10,
c57bl6cage,ce,2711,3,4,11,csonly_280ms,0.614,invalid,,,,,,-0.214,535,-0.216,510,-0.249,0,21,
c57bl6cage,ce,2711,3,5,11,csonly_280ms,0.614,valid,,,,,,0.015,965,0.013,960,-0.02,0,9,
c57bl6cage,ce,2711,3,6,11,csonly_280ms,0.614,valid,,,,,,0.032,1145,0.03,1080,-0.035,0,10,
c57bl6cage,ce,2711,3,7,11,csonly_280ms,0.614,valid,,,,,,0.05,1381.7,0.049,1380,-0.032,0,15,
c57bl6cage,ce,2711,3,8,11,csonly_280ms,0.614,valid,,,,,,0.019,817.5,0.017,820,-0.065,0,21,
c57bl6cage,ce,2711,3,9,11,csonly_280ms,0.614,valid,,,,,,0.036,721.7,0.034,720,-0.161,0,15,
c57bl6cage,ce,2711,3,10,11,csonly_280ms,0.614,valid,,,,,,-0.019,605,-0.021,600,-0.021,0,9,
c57bl6cage,ce,2711,3,11,11,csonly_280ms,0.614,valid,,,,,,0.024,1460,0.024,1460,-0.025,0,14,
c57bl6cage,ce,2711,3,12,11,csonly_280ms,0.614,valid,,,,,,-0.024,535,-0.026,510,-0.043,0,19,
c57bl6cage,ce,2711,3,13,11,csonly_280ms,0.614,invalid,520,0.329,605,0.327,560,0.329,605,0.327,560,0.197,8,21,266.7
c57bl6cage,ce,2711,3,14,11,csonly_280ms,0.614,valid,,,,,,-0.033,675,-0.035,510,-0.035,0,2,
c57bl6cage,ce,2711,3,15,11,csonly_280ms,0.614,valid,,,,,,-0.04,705,-0.042,510,-0.042,0,5,
c57bl6cage,ce,2711,3,16,11,csonly_280ms,0.614,valid,,,,,,0.013,1165,0.011,1160,-0.022,0,8,
c57bl6cage,ce,2711,3,17,11,csonly_280ms,0.614,valid,,,,,,-0.026,995,-0.028,990,-0.045,0,13,
c57bl6cage,ce,2711,3,18,11,csonly_280ms,0.614,valid,,,,,,-0.023,525,-0.025,520,-0.041,0,2,
c57bl6cage,ce,2711,3,19,11,csonly_280ms,0.614,valid,,,,,,0.087,1475,0.085,1470,0.036,0,16,
c57bl6cage,ce,2711,3,20,11,csonly_280ms,0.614,valid,,,,,,-0.025,1415,-0.027,1410,-0.043,0,2,
c57bl6cage,ce,2711,4,1,11,csonly_280ms,2.063,valid,,,,,,-0.002,865,-0.003,840,-0.008,0,9,
c57bl6cage,ce,2711,4,2,11,csonly_280ms,2.063,valid,,,,,,0.02,1325,0.02,1320,0.005,0,16,
c57bl6cage,ce,2711,4,3,11,csonly_280ms,2.063,valid,640,0.192,765,0.178,760,0.192,765,0.178,760,0.149,1,18,
c57bl6cage,ce,2711,4,4,11,csonly_280ms,2.063,valid,,,,,,-0.008,1235,-0.009,590,-0.014,0,22,
c57bl6cage,ce,2711,4,5,11,csonly_280ms,2.063,valid,,,,,,0.084,793.5,0.08,790,-0.007,0,30,
c57bl6cage,ce,2711,4,6,11,csonly_280ms,2.063,valid,710,0.134,762.5,0.134,760,0.134,762.5,0.134,760,0.119,3,23,470.4
c57bl6cage,ce,2711,4,7,11,csonly_280ms,2.063,valid,690,0.292,820,0.292,820,0.292,820,0.292,820,0.185,8,17,100.7
c57bl6cage,ce,2711,4,8,11,csonly_280ms,2.063,valid,,,,,,-0.001,525,-0.001,510,-0.006,0,17,
c57bl6cage,ce,2711,4,9,11,csonly_280ms,2.063,valid,,,,,,0.011,725,0.01,720,0.005,0,13,
c57bl6cage,ce,2711,4,10,11,csonly_280ms,2.063,valid,,,,,,0.097,1013,0.096,1010,0.009,0,23,
c57bl6cage,ce,2711,4,11,11,csonly_280ms,2.063,invalid,,,,,,0.064,1071,0.064,1070,0.02,0,29,
c57bl6cage,ce,2711,4,12,11,csonly_280ms,2.063,valid,,,,,,0.047,845,0.045,830,0.016,0,20,
c57bl6cage,ce,2711,4,13,11,csonly_280ms,2.063,valid,,,,,,0.015,1041.7,0.034,510,-0.043,0,23,
c57bl6cage,ce,2711,4,14,11,csonly_280ms,2.063,valid,,,,,,0.002,525,0.001,520,-0.004,0,28,
c57bl6cage,ce,2711,4,15,11,csonly_280ms,2.063,valid,640,0.189,712.8,0.188,710,0.189,712.8,0.188,710,0.159,8,20,91.5
c57bl6cage,ce,2711,4,16,11,csonly_280ms,2.063,valid,,,,,,0.005,1330,0.005,1330,-0.01,0,17,
c57bl6cage,ce,2711,4,17,11,csonly_280ms,2.063,valid,810,0.192,829.2,0.192,830,0.192,829.2,0.192,830,-0.007,1,19,
c57bl6cage,ce,2711,4,18,11,csonly_280ms,2.063,invalid,,,,,,0.003,1455,0.003,1420,-0.012,0,24,
c57bl6cage,ce,2711,4,19,11,csonly_280ms,2.063,valid,,,,,,0.015,965,0.014,790,0.004,0,25,
c57bl6cage,ce,2711,4,20,11,csonly_280ms,2.063,invalid,,,,,,0.026,972.3,0.025,970,-0.15,0,21,
c57bl6cage,ce,2711,5,1,11,csonly_280ms,1.408,valid,620,0.292,991.7,0.29,990,0.292,991.7,0.29,990,-0.008,2,22,197.4
c57bl6cage,ce,2711,5,2,11,csonly_280ms,1.408,valid,660,1.159,718.6,1.157,720,1.159,718.6,1.157,720,0.525,21,26,318.6
c57bl6cage,ce,2711,5,3,11,csonly_280ms,1.408,valid,,,,,,-0.032,580,-0.032,510,-0.039,0,26,
c57bl6cage,ce,2711,5,4,11,csonly_280ms,1.408,valid,660,0.612,710.9,0.612,710,0.612,710.9,0.612,710,0.512,9,23,210.9
c57bl6cage,ce,2711,5,5,11,csonly_280ms,1.408,valid,,,,,,-0.017,888.3,-0.018,870,-0.089,0,29,
c57bl6cage,ce,2711,5,6,11,csonly_280ms,1.408,invalid,,,,,,0.063,527.2,0.06,530,-0.011,0,27,
c57bl6cage,ce,2711,5,7,11,csonly_280ms,1.408,invalid,640,0.854,849.6,0.854,850,0.854,849.6,0.854,850,0.549,18,22,216.3
c57bl6cage,ce,2711,5,8,11,csonly_280ms,1.408,valid,700,0.946,722.3,0.926,720,0.946,722.3,0.926,720,0.585,1,22,
c57bl6cage,ce,2711,5,9,11,csonly_280ms,1.408,invalid,990,2.297,1345.5,2.269,1350,2.297,1345.5,2.269,1350,-0.032,3,20,164.3
c57bl6cage,ce,2711,5,10,11,csonly_280ms,1.408,valid,660,0.963,777.5,0.962,780,0.963,777.5,0.962,780,0.827,15,16,195.1
c57bl6cage,ce,2711,5,11,11,csonly_280ms,1.408,valid,630,3.063,758.4,3.056,760,3.063,758.4,3.056,760,2.878,9,14,118.3
c57bl6cage,ce,2711,5,12,11,csonly_280ms,1.408,valid,650,0.918,744.3,0.908,740,0.918,744.3,0.908,740,0.901,15,23,224.6
c57bl6cage,ce,2711,5,13,11,csonly_280ms,1.408,valid,710,0.653,775,0.644,850,0.653,775,0.644,850,0.253,17,27,308.8
c57bl6cage,ce,2711,5,14,11,csonly_280ms,1.408,valid,660,0.514,757.6,0.507,760,0.514,757.6,0.507,760,0.436,8,21,307.8
c57bl6cage,ce,2711,5,15,11,csonly_280ms,1.408,valid,670,0.488,732.8,0.479,730,0.488,732.8,0.479,730,0.358,3,19,277.1
c57bl6cage,ce,2711,5,16,11,csonly_280ms,1.408,valid,,,,,,-0.009,1475,-0.01,930,-0.017,0,13,
c57bl6cage,ce,2711,5,17,11,csonly_280ms,1.408,valid,660,0.805,775,0.796,770,0.805,775,0.796,770,0.625,12,21,206.5
c57bl6cage,ce,2711,5,18,11,csonly_280ms,1.408,valid,700,0.488,798.3,0.487,800,0.488,798.3,0.487,800,0.21,2,16,750
c57bl6cage,ce,2711,5,19,11,csonly_280ms,1.408,valid,580,0.782,725.8,0.774,730,0.782,725.8,0.774,730,0.625,10,20,177.4
c57bl6cage,ce,2711,5,20,11,csonly_280ms,1.408,valid,620,1.639,719.8,1.639,720,1.639,719.8,1.639,720,1.341,3,17,102.6
c57bl6cage,ce,2711,6,1,11,csonly_280ms,3.884,valid,,,,,,0.017,721.3,0.017,720,-0.001,0,25,
c57bl6cage,ce,2711,6,2,11,csonly_280ms,3.884,valid,,,,,,0.003,698.3,0.002,700,-0.011,0,17,
c57bl6cage,ce,2711,6,3,11,csonly_280ms,3.884,valid,610,0.274,755,0.264,750,0.274,755,0.264,750,0.264,16,20,210.1
c57bl6cage,ce,2711,6,4,11,csonly_280ms,3.884,invalid,630,1.348,783.7,1.347,780,1.348,783.7,1.347,780,1.182,6,10,115.8
c57bl6cage,ce,2711,6,5,11,csonly_280ms,3.884,valid,630,1.22,749.4,1.22,750,1.22,749.4,1.22,750,1.22,5,13,133.3
c57bl6cage,ce,2711,6,6,11,csonly_280ms,3.884,valid,690,0.655,750.8,0.654,750,0.655,750.8,0.654,750,0.654,1,21,
c57bl6cage,ce,2711,6,7,11,csonly_280ms,3.884,valid,650,0.721,719,0.72,720,0.721,719,0.72,720,0.494,1,23,
c57bl6cage,ce,2711,6,8,11,csonly_280ms,3.884,valid,620,1.273,734.8,1.258,730,1.273,734.8,1.258,730,1.191,6,12,62.7
c57bl6cage,ce,2711,6,9,11,csonly_280ms,3.884,valid,940,0.529,1049.6,0.529,1050,0.529,1049.6,0.529,1050,0.004,1,16,
c57bl6cage,ce,2711,6,10,11,csonly_280ms,3.884,invalid,,,,,,-0.093,730.9,-0.094,730,-0.148,0,23,
c57bl6cage,ce,2711,6,11,11,csonly_280ms,3.884,valid,630,0.647,709.8,0.647,710,0.647,709.8,0.647,710,0.498,1,15,
c57bl6cage,ce,2711,6,12,11,csonly_280ms,3.884,valid,630,1.087,759.5,1.087,760,1.087,759.5,1.087,760,1.04,8,15,196
c57bl6cage,ce,2711,6,13,11,csonly_280ms,3.884,valid,620,1.306,802.1,1.303,800,1.306,802.1,1.303,800,1.285,5,9,50.5
c57bl6cage,ce,2711,6,14,11,csonly_280ms,3.884,valid,640,0.749,690.5,0.749,690,0.749,690.5,0.749,690,0.679,4,17,167.5
c57bl6cage,ce,2711,6,15,11,csonly_280ms,3.884,valid,700,0.615,738.9,0.614,740,0.615,738.9,0.614,740,0.506,1,17,
c57bl6cage,ce,2711,6,16,11,csonly_280ms,3.884,valid,650,0.583,705,0.55,700,0.583,705,0.55,700,0.488,4,22,40.3
c57bl6cage,ce,2711,6,17,11,csonly_280ms,3.884,valid,660,0.391,717.2,0.388,720,0.391,717.2,0.388,720,0.319,2,20,406.9
c57bl6cage,ce,2711,6,18,11,csonly_280ms,3.884,valid,740,0.422,859,0.421,860,0.422,859,0.421,860,0.033,3,15,157
c57bl6cage,ce,2711,6,19,11,csonly_280ms,3.884,invalid,500,0.972,581.5,0.97,580,0.972,581.5,0.97,580,-0.052,3,11,48.1
c57bl6cage,ce,2711,6,20,11,csonly_280ms,3.884,valid,660,0.467,739.6,0.467,740,0.467,739.6,0.467,740,0.436,3,18,305.8
c57bl6cage,ce,2711,7,1,11,csonly_280ms,3.249,valid,690,0.372,821.6,0.371,820,0.372,821.6,0.371,820,0.204,11,19,228.3
c57bl6cage,ce,2711,7,2,11,csonly_280ms,3.249,invalid,670,0.196,791.4,0.196,790,0.196,791.4,0.196,790,0.15,4,16,362.2
c57bl6cage,ce,2711,7,3,11,csonly_280ms,3.249,valid,680,0.494,733.7,0.491,730,0.494,733.7,0.491,730,0.433,10,25,116.3
c57bl6cage,ce,2711,7,4,11,csonly_280ms,3.249,invalid,,,,,,-0.04,739.5,-0.04,740,-0.058,0,14,
c57bl6cage,ce,2711,7,5,11,csonly_280ms,3.249,invalid,610,1.158,711.6,1.158,710,1.158,711.6,1.158,710,1.044,9,11,136.9
c57bl6cage,ce,2711,7,6,11,csonly_280ms,3.249,valid,620,1.054,772.2,1.052,770,1.054,772.2,1.052,770,0.939,16,20,178.3
c57bl6cage,ce,2711,7,7,11,csonly_280ms,3.249,valid,690,0.361,716.2,0.348,720,0.361,716.2,0.348,720,0.093,7,20,179.6
c57bl6cage,ce,2711,7,8,11,csonly_280ms,3.249,valid,640,1.155,858.3,1.154,860,1.155,858.3,1.154,860,1,18,21,244
c57bl6cage,ce,2711,7,9,11,csonly_280ms,3.249,valid,670,0.587,701.6,0.584,700,0.587,701.6,0.584,700,0.42,7,21,260.1
c57bl6cage,ce,2711,7,10,11,csonly_280ms,3.249,valid,690,0.29,737.4,0.284,740,0.29,737.4,0.284,740,0.158,1,19,
c57bl6cage,ce,2711,7,11,11,csonly_280ms,3.249,valid,650,0.375,709.9,0.375,710,0.375,709.9,0.375,710,0.224,7,21,101.2
c57bl6cage,ce,2711,7,12,11,csonly_280ms,3.249,valid,640,0.61,806.6,0.605,810,0.61,806.6,0.605,810,0.509,6,22,198.4
c57bl6cage,ce,2711,7,13,11,csonly_280ms,3.249,valid,620,0.492,688.3,0.49,690,0.492,688.3,0.49,690,0.314,5,19,181.8
c57bl6cage,ce,2711,7,14,11,csonly_280ms,3.249,invalid,630,0.897,759.7,0.897,760,0.897,759.7,0.897,760,0.802,12,16,172.2
c57bl6cage,ce,2711,7,15,11,csonly_280ms,3.249,valid,690,0.487,731,0.486,730,0.487,731,0.486,730,0.262,6,20,273.2
c57bl6cage,ce,2711,7,16,11,csonly_280ms,3.249,valid,620,0.674,703.1,0.667,700,0.674,703.1,0.667,700,0.578,6,14,255.5
c57bl6cage,ce,2711,7,17,11,csonly_280ms,3.249,valid,670,0.198,692.9,0.192,690,0.198,692.9,0.192,690,0.035,1,15,
c57bl6cage,ce,2711,7,18,11,csonly_280ms,3.249,valid,660,0.34,734.6,0.331,730,0.34,734.6,0.331,730,0.22,5,26,221.6
c57bl6cage,ce,2711,7,19,11,csonly_280ms,3.249,valid,700,0.262,900,0.262,900,0.262,900,0.262,900,0.222,4,23,131.7
c57bl6cage,ce,2711,7,20,11,csonly_280ms,3.249,valid,710,0.152,747.3,0.151,750,0.152,747.3,0.151,750,0.151,1,19,
c57bl6cage,ce,2711,8,1,11,csonly_280ms,1.313,valid,600,1.701,718.1,1.699,720,1.701,718.1,1.699,720,1.417,8,12,94.6
c57bl6cage,ce,2711,8,2,11,csonly_280ms,1.313,valid,670,0.511,831.7,0.51,830,0.511,831.7,0.51,830,0.465,4,15,234.4
c57bl6cage,ce,2711,8,3,11,csonly_280ms,1.313,valid,630,0.966,733.3,0.961,730,0.966,733.3,0.961,730,0.847,3,12,207.3
c57bl6cage,ce,2711,8,4,11,csonly_280ms,1.313,valid,600,1.266,773.9,1.261,770,1.266,773.9,1.261,770,1.131,4,13,98.4
c57bl6cage,ce,2711,8,5,11,csonly_280ms,1.313,invalid,,,,,,0.021,698.3,0.021,700,-0.063,0,20,
c57bl6cage,ce,2711,8,6,11,csonly_280ms,1.313,invalid,640,0.684,761.4,0.683,760,0.684,761.4,0.683,760,0.614,4,14,106
c57bl6cage,ce,2711,8,7,11,csonly_280ms,1.313,valid,740,0.646,876.3,0.638,880,0.646,876.3,0.638,880,0.067,5,15,225.1
c57bl6cage,ce,2711,8,8,11,csonly_280ms,1.313,valid,670,1.038,763.1,1.031,760,1.038,763.1,1.031,760,0.901,4,10,250.6
c57bl6cage,ce,2711,8,9,11,csonly_280ms,1.313,valid,620,1.004,759,1.004,760,1.004,759,1.004,760,0.989,4,15,171.2
c57bl6cage,ce,2711,8,10,11,csonly_280ms,1.313,valid,620,0.887,712.1,0.885,710,0.887,712.1,0.885,710,0.733,5,17,177.6
c57bl6cage,ce,2711,8,11,11,csonly_280ms,1.313,valid,,,,,,-0.006,675,-0.007,670,-0.015,0,8,
c57bl6cage,ce,2711,8,12,11,csonly_280ms,1.313,valid,630,0.746,750,0.746,750,0.746,750,0.746,750,0.746,7,19,312.8
c57bl6cage,ce,2711,8,13,11,csonly_280ms,1.313,valid,620,0.893,765,0.889,760,0.893,765,0.889,760,0.859,4,18,339
c57bl6cage,ce,2711,8,14,11,csonly_280ms,1.313,valid,900,0.492,930.6,0.492,930,0.492,930.6,0.492,930,-0.018,5,15,281.3
c57bl6cage,ce,2711,8,15,11,csonly_280ms,1.313,valid,650,0.85,820,0.85,820,0.85,820,0.85,820,0.812,4,13,374.5
c57bl6cage,ce,2711,8,16,11,csonly_280ms,1.313,invalid,600,1.123,796.1,1.118,800,1.123,796.1,1.118,800,1.034,7,15,161.5
c57bl6cage,ce,2711,8,17,11,csonly_280ms,1.313,valid,630,0.853,818.3,0.853,760,0.853,818.3,0.853,760,0.83,5,13,115.4
c57bl6cage,ce,2711,8,18,11,csonly_280ms,1.313,valid,600,1.446,715,1.444,730,1.446,715,1.444,730,1.368,9,17,102.5
c57bl6cage,ce,2711,8,19,11,csonly_280ms,1.313,valid,670,0.234,701,0.233,700,0.234,701,0.233,700,0.073,3,18,262.4
c57bl6cage,ce,2711,8,20,11,csonly_280ms,1.313,invalid,680,0.694,742.4,0.688,740,0.694,742.4,0.688,740,0.634,4,17,279.1
c57bl6cage,ce,2711,9,1,11,csonly_280ms,1.759,valid,640,0.709,696.9,0.698,700,0.709,696.9,0.698,700,0.493,7,20,281.1
c57bl6cage,ce,2711,9,2,11,csonly_280ms,1.759,valid,670,0.875,721.1,0.874,720,0.875,721.1,0.874,720,0.59,8,22,205.3
c57bl6cage,ce,2711,9,3,11,csonly_280ms,1.759,valid,620,0.389,661.3,0.387,660,0.389,661.3,0.387,660,0.188,4,21,258.9
c57bl6cage,ce,2711,9,4,11,csonly_280ms,1.759,valid,640,0.827,849.6,0.826,850,0.827,849.6,0.826,850,0.548,4,27,161.3
c57bl6cage,ce,2711,9,5,11,csonly_280ms,1.759,valid,640,0.848,688.5,0.844,690,0.848,688.5,0.844,690,0.202,6,27,286.1
c57bl6cage,ce,2711,9,6,11,csonly_280ms,1.759,valid,630,0.44,655.7,0.418,660,0.44,655.7,0.418,660,0.009,3,29,311.1
c57bl6cage,ce,2711,9,7,11,csonly_280ms,1.759,valid,710,0.522,729.5,0.521,730,0.522,729.5,0.521,730,0.055,1,32,
c57bl6cage,ce,2711,9,8,11,csonly_280ms,1.759,invalid,720,0.658,750.4,0.657,750,0.658,750.4,0.657,750,0.657,2,23,118.2
c57bl6cage,ce,2711,9,9,11,csonly_280ms,1.759,valid,630,0.317,661.7,0.315,660,0.317,661.7,0.315,660,0.059,3,35,164.1
c57bl6cage,ce,2711,9,10,11,csonly_280ms,1.759,valid,790,0.178,957.4,0.171,770,0.178,957.4,0.171,770,0.108,2,25,53.8
c57bl6cage,ce,2711,9,11,11,csonly_280ms,1.759,invalid,680,0.184,704.4,0.175,700,0.184,704.4,0.175,700,0.135,3,29,451.8
c57bl6cage,ce,2711,9,12,11,csonly_280ms,1.759,valid,610,0.944,702.2,0.937,700,0.944,702.2,0.937,700,0.704,12,23,138.6
c57bl6cage,ce,2711,9,13,11,csonly_280ms,1.759,valid,670,0.349,715.6,0.34,720,0.349,715.6,0.34,720,-0.047,1,27,
c57bl6cage,ce,2711,9,14,11,csonly_280ms,1.759,valid,620,0.66,679.7,0.66,680,0.66,679.7,0.66,680,0.364,7,36,348.2
c57bl6cage,ce,2711,9,15,11,csonly_280ms,1.759,valid,610,0.551,668.9,0.549,670,0.551,668.9,0.549,670,0.282,5,33,225.4
c57bl6cage,ce,2711,9,16,11,csonly_280ms,1.759,valid,630,0.736,680.3,0.736,680,0.736,680.3,0.736,680,0.401,5,31,299.2
c57bl6cage,ce,2711,9,17,11,csonly_280ms,1.759,valid,700,0.321,722,0.316,720,0.321,722,0.316,720,0.02,1,26,
c57bl6cage,ce,2711,9,18,11,csonly_280ms,1.759,valid,600,2.077,725.7,2.062,730,2.077,725.7,2.062,730,1.795,4,12,63.1
c57bl6cage,ce,2711,9,19,11,csonly_280ms,1.759,valid,600,1.884,693.4,1.873,690,1.884,693.4,1.873,690,1.68,11,14,155
c57bl6cage,ce,2711,9,20,11,csonly_280ms,1.759,valid,620,0.8,758.9,0.799,760,0.8,758.9,0.799,760,0.748,32,37,402
c57bl6cage,ce,2711,10,1,8,csonly_280ms,2.885,valid,630,0.505,769.9,0.505,770,0.505,769.9,0.505,770,0.376,6,21,201.8
c57bl6cage,ce,2711,10,4,8,csonly_280ms,2.885,valid,620,0.661,673.7,0.639,670,0.661,673.7,0.639,670,0.285,4,28,227.9
c57bl6cage,ce,2711,10,7,8,csonly_280ms,2.885,valid,630,0.403,668.6,0.401,670,0.403,668.6,0.401,670,0.064,1,24,
c57bl6cage,ce,2711,10,10,8,csonly_280ms,2.885,valid,620,0.692,717.4,0.688,720,0.692,717.4,0.688,720,0.341,6,31,187.4
c57bl6cage,ce,2711,10,13,8,csonly_280ms,2.885,valid,640,0.269,698.6,0.268,700,0.269,698.6,0.268,700,0.119,3,25,119.2
c57bl6cage,ce,2711,10,16,8,csonly_280ms,2.885,valid,630,0.492,688,0.488,690,0.492,688,0.488,690,0.26,5,23,213.7
c57bl6cage,ce,2711,10,19,8,csonly_280ms,2.885,valid,500,0.298,715,0.29,710,0.298,715,0.29,710,0.113,10,12,137.5
c57bl6cage,ce,2711,10,22,8,csonly_280ms,2.885,valid,630,1.363,779.4,1.362,780,1.363,779.4,1.362,780,1.241,9,14,91.4
c57bl6cage,ce,2711,10,25,8,csonly_280ms,2.885,invalid,610,1.118,720.6,1.118,720,1.118,720.6,1.118,720,0.702,4,18,124
c57bl6cage,ce,2711,10,28,8,csonly_280ms,2.885,valid,630,0.495,720.4,0.494,720,0.495,720.4,0.494,720,0.366,9,18,168.5
c57bl6cage,controle,2712,1,1,11,csonly_280ms,1.432,valid,,,,,,0.027,912.5,0.026,910,-0.002,0,31,
c57bl6cage,controle,2712,1,2,11,csonly_280ms,1.432,valid,,,,,,0.013,1385,0.012,1350,-0.002,0,28,
c57bl6cage,controle,2712,1,3,11,csonly_280ms,1.432,valid,,,,,,0.022,575,0.022,570,0.008,0,28,
c57bl6cage,controle,2712,1,4,11,csonly_280ms,1.432,valid,,,,,,-0.008,608.3,-0.008,510,-0.015,0,38,
c57bl6cage,controle,2712,1,5,11,csonly_280ms,1.432,invalid,,,,,,-0.024,741.7,-0.024,740,-0.031,0,19,
c57bl6cage,controle,2712,1,6,11,csonly_280ms,1.432,valid,,,,,,0,705,-0.001,690,-0.001,0,18,
c57bl6cage,controle,2712,1,7,11,csonly_280ms,1.432,valid,,,,,,0.014,1485,0.013,1480,-0.008,0,27,
c57bl6cage,controle,2712,1,8,11,csonly_280ms,1.432,invalid,,,,,,-0.214,551.7,-0.179,510,-0.402,0,20,
c57bl6cage,controle,2712,1,9,11,csonly_280ms,1.432,valid,,,,,,-0.007,575,-0.008,530,-0.022,0,40,
c57bl6cage,controle,2712,1,10,11,csonly_280ms,1.432,valid,,,,,,-0.011,595,-0.012,510,-0.012,0,33,
c57bl6cage,controle,2712,1,11,11,csonly_280ms,1.432,invalid,,,,,,-0.004,520,-0.004,520,-0.024,0,26,
c57bl6cage,controle,2712,1,12,11,csonly_280ms,1.432,valid,,,,,,-0.004,535,-0.004,510,-0.018,0,21,
c57bl6cage,controle,2712,1,13,11,csonly_280ms,1.432,valid,,,,,,-0.01,1148.3,-0.01,510,-0.01,0,44,
c57bl6cage,controle,2712,1,14,11,csonly_280ms,1.432,valid,,,,,,-0.007,530,-0.007,510,-0.014,0,39,
c57bl6cage,controle,2712,1,15,11,csonly_280ms,1.432,valid,,,,,,0.017,1335,0.014,1330,-0.014,0,36,
c57bl6cage,controle,2712,1,16,11,csonly_280ms,1.432,valid,,,,,,-0.003,570,-0.003,570,-0.003,0,32,
c57bl6cage,controle,2712,1,17,11,csonly_280ms,1.432,valid,,,,,,-0.007,535,-0.007,530,-0.015,0,25,
c57bl6cage,controle,2712,1,18,11,csonly_280ms,1.432,valid,,,,,,-0.013,615,-0.014,510,-0.021,0,19,
c57bl6cage,controle,2712,1,19,11,csonly_280ms,1.432,valid,,,,,,-0.001,1265,-0.002,820,-0.009,0,6,
c57bl6cage,controle,2712,1,20,11,csonly_280ms,1.432,valid,,,,,,0,985,-0.001,560,-0.008,0,24,
c57bl6cage,controle,2712,2,1,11,csonly_280ms,2.458,valid,990,0.102,1475,0.101,1470,0.102,1475,0.101,1470,0.056,1,29,
c57bl6cage,controle,2712,2,2,11,csonly_280ms,2.458,valid,,,,,,0.01,1413,0.009,1410,-0.028,0,14,
c57bl6cage,controle,2712,2,3,11,csonly_280ms,2.458,invalid,,,,,,-0.116,530,-0.116,530,-0.324,0,16,
c57bl6cage,controle,2712,2,4,11,csonly_280ms,2.458,invalid,,,,,,-0.003,548.3,-0.003,550,-0.093,0,15,
c57bl6cage,controle,2712,2,5,11,csonly_280ms,2.458,valid,,,,,,0.033,611.7,0.033,610,0.025,0,32,
c57bl6cage,controle,2712,2,6,11,csonly_280ms,2.458,invalid,,,,,,0.005,530,0.005,510,-0.012,0,25,
c57bl6cage,controle,2712,2,7,11,csonly_280ms,2.458,valid,,,,,,0.003,535,0.002,510,-0.002,0,36,
c57bl6cage,controle,2712,2,8,11,csonly_280ms,2.458,valid,,,,,,0.012,875,0.012,730,0.008,0,26,
c57bl6cage,controle,2712,2,9,11,csonly_280ms,2.458,valid,,,,,,0.043,552.5,0.059,1490,-0.088,0,15,
c57bl6cage,controle,2712,2,10,11,csonly_280ms,2.458,valid,,,,,,0.025,980,0.025,980,0.009,0,40,
c57bl6cage,controle,2712,2,11,11,csonly_280ms,2.458,valid,,,,,,0.004,605,0.003,510,-0.005,0,13,
c57bl6cage,controle,2712,2,12,11,csonly_280ms,2.458,valid,,,,,,0.019,1335,0.018,650,0.01,0,32,
c57bl6cage,controle,2712,2,13,11,csonly_280ms,2.458,valid,,,,,,0.018,1451.7,0.018,1450,0.009,0,34,
c57bl6cage,controle,2712,2,14,11,csonly_280ms,2.458,valid,,,,,,0.01,540,0.01,540,-0.006,0,41,
c57bl6cage,controle,2712,2,15,11,csonly_280ms,2.458,invalid,530,0.223,587.5,0.223,590,0.223,587.5,0.223,590,0.093,7,13,141.8
